Gender;Umur;Jurusan/Program Studi;Jam Belajar per Hari;Jam Tidur per Hari;IPK;Jumlah Tugas Besar per Minggu;Frekuensi Olahraga;Pemasukan Keluarga;Status Hubungan;Label
Laki-laki;25;Desain Komunikasi Visual;6;6;03.04;5;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;25;Psikologi;6;4;03.43;1;Jarang;Sedang;Jomblo;Risiko Stres
Laki-laki;24;Hukum;2;7;0,146527778;5;Kadang;Tinggi;Jomblo;Sehat
Laki-laki;18;Sistem Informasi;1;4;0,149305556;5;Jarang;Rendah;Jomblo;Risiko Stres
Laki-laki;19;Kedokteran;1;8;0,148611111;4;Kadang;Sedang;Dalam hubungan;Sehat
Perempuan;23;Psikologi;6;3;02.07;4;Kadang;Sedang;Jomblo;Risiko Stres
Laki-laki;19;Kedokteran;4;8;02.48;4;Kadang;Rendah;Jomblo;Risiko Stres
Perempuan;18;Sistem Informasi;1;7;02.31;2;Sering;Sedang;Jomblo;Sehat
Laki-laki;23;Sistem Informasi;6;6;0,178472222;2;Jarang;Sedang;Dalam hubungan;Sehat
Laki-laki;19;Kedokteran;1;4;02.55;5;Kadang;Tinggi;Dalam hubungan;Risiko Stres
Laki-laki;23;Psikologi;4;3;02.28;3;Kadang;Rendah;Jomblo;Risiko Stres
Laki-laki;24;Kedokteran;5;8;02.24;1;Kadang;Sedang;Dalam hubungan;Sehat
Laki-laki;24;Kedokteran;7;7;03.04;4;Jarang;Sedang;Dalam hubungan;Risiko Stres
Perempuan;18;Teknik Informatika;6;8;02.01;1;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;18;Psikologi;3;4;0,148611111;5;Jarang;Sedang;Jomblo;Risiko Stres
Perempuan;23;Teknik Informatika;3;4;02.24;0;Jarang;Tinggi;Jomblo;Risiko Stres
Laki-laki;20;Hukum;6;6;03.07;5;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;21;Desain Komunikasi Visual;2;3;0,188888889;2;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;25;Kedokteran;5;5;0,188888889;3;Kadang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;19;Hukum;2;8;0,144444444;0;Jarang;Rendah;Jomblo;Sehat
Laki-laki;19;Psikologi;7;4;03.29;1;Jarang;Sedang;Dalam hubungan;Risiko Stres
Perempuan;20;Kedokteran;3;7;03.02;2;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;20;Desain Komunikasi Visual;4;8;02.07;4;Kadang;Tinggi;Jomblo;Sehat
Perempuan;20;Hukum;6;6;0,145138889;0;Jarang;Tinggi;Dalam hubungan;Sehat
Laki-laki;22;Ekonomi;7;6;02.13;2;Kadang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;22;Sistem Informasi;1;4;03.59;1;Kadang;Sedang;Jomblo;Sehat
Laki-laki;23;Kedokteran;3;4;02.48;5;Kadang;Tinggi;Dalam hubungan;Risiko Stres
Laki-laki;22;Desain Komunikasi Visual;5;4;0,147222222;1;Jarang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;24;Sistem Informasi;3;9;0,15;0;Kadang;Rendah;Dalam hubungan;Sehat
Laki-laki;24;Teknik Informatika;5;5;03.12;0;Jarang;Tinggi;Dalam hubungan;Sehat
Laki-laki;18;Hukum;5;4;0,169444444;5;Sering;Sedang;Jomblo;Sehat
Perempuan;25;Teknik Informatika;6;8;03.38;0;Sering;Rendah;Jomblo;Sehat
Laki-laki;23;Desain Komunikasi Visual;5;8;03.33;3;Jarang;Tinggi;Jomblo;Sehat
Perempuan;25;Kedokteran;2;9;03.05;4;Kadang;Rendah;Dalam hubungan;Sehat
Laki-laki;19;Sistem Informasi;7;9;02.19;2;Sering;Sedang;Jomblo;Sehat
Laki-laki;21;Sistem Informasi;4;3;02.08;5;Sering;Tinggi;Jomblo;Sehat
Laki-laki;18;Hukum;3;7;0,188194444;1;Jarang;Sedang;Dalam hubungan;Sehat
Laki-laki;19;Kedokteran;4;4;0,19375;1;Jarang;Sedang;Jomblo;Sehat
Perempuan;19;Ekonomi;7;8;03.46;4;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;23;Ekonomi;1;9;02.46;0;Jarang;Sedang;Dalam hubungan;Sehat
Perempuan;20;Hukum;7;8;02.02;0;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;20;Kedokteran;3;8;0,140972222;1;Jarang;Tinggi;Jomblo;Sehat
Laki-laki;25;Hukum;4;9;0,174305556;4;Jarang;Tinggi;Jomblo;Sehat
Laki-laki;18;Kedokteran;4;5;03.44;1;Kadang;Rendah;Dalam hubungan;Sehat
Laki-laki;20;Desain Komunikasi Visual;6;9;0,178472222;0;Kadang;Rendah;Jomblo;Sehat
Perempuan;19;Desain Komunikasi Visual;6;9;03.23;5;Kadang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;20;Teknik Informatika;7;7;02.26;2;Kadang;Sedang;Jomblo;Sehat
Perempuan;22;Hukum;7;9;02.23;0;Sering;Tinggi;Jomblo;Sehat
Perempuan;20;Kedokteran;1;6;02.01;5;Kadang;Tinggi;Jomblo;Sehat
Laki-laki;19;Ekonomi;5;9;03.13;2;Sering;Sedang;Jomblo;Sehat
Perempuan;25;Kedokteran;3;8;02.49;3;Sering;Rendah;Jomblo;Risiko Stres
Perempuan;23;Desain Komunikasi Visual;6;4;03.47;4;Sering;Tinggi;Dalam hubungan;Risiko Stres
Laki-laki;18;Kedokteran;3;8;03.37;5;Jarang;Sedang;Jomblo;Sehat
Laki-laki;21;Hukum;1;7;0,127777778;3;Sering;Rendah;Jomblo;Risiko Stres
Laki-laki;20;Teknik Informatika;6;6;02.35;0;Sering;Tinggi;Jomblo;Sehat
Laki-laki;24;Teknik Informatika;6;9;02.02;4;Sering;Rendah;Jomblo;Risiko Stres
Perempuan;24;Teknik Informatika;5;5;03.47;5;Jarang;Sedang;Jomblo;Risiko Stres
Perempuan;25;Teknik Informatika;3;3;02.09;0;Kadang;Tinggi;Dalam hubungan;Sehat
Laki-laki;19;Desain Komunikasi Visual;3;9;0,128472222;4;Kadang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;21;Psikologi;3;4;0,174305556;4;Sering;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;21;Hukum;5;3;03.19;0;Sering;Rendah;Jomblo;Sehat
Perempuan;22;Sistem Informasi;6;5;03.04;0;Kadang;Sedang;Jomblo;Sehat
Perempuan;21;Hukum;1;7;03.49;5;Kadang;Rendah;Dalam hubungan;Sehat
Laki-laki;24;Psikologi;3;7;0,16875;4;Kadang;Tinggi;Dalam hubungan;Sehat
Laki-laki;23;Teknik Informatika;4;5;03.37;5;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;19;Psikologi;5;8;0,144444444;4;Sering;Rendah;Dalam hubungan;Sehat
Laki-laki;19;Ekonomi;2;5;0,136111111;5;Sering;Sedang;Jomblo;Sehat
Laki-laki;20;Ekonomi;1;9;03.54;0;Sering;Tinggi;Dalam hubungan;Sehat
Perempuan;20;Desain Komunikasi Visual;4;4;03.04;0;Kadang;Tinggi;Jomblo;Sehat
Laki-laki;20;Hukum;3;6;03.41;1;Jarang;Tinggi;Dalam hubungan;Sehat
Perempuan;24;Hukum;2;9;0,179166667;5;Kadang;Rendah;Jomblo;Sehat
Laki-laki;24;Sistem Informasi;1;9;0,182638889;1;Kadang;Tinggi;Jomblo;Sehat
Laki-laki;25;Desain Komunikasi Visual;5;9;02.56;1;Jarang;Rendah;Jomblo;Risiko Stres
Perempuan;24;Sistem Informasi;2;3;02.38;3;Jarang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;24;Ekonomi;6;3;02.52;4;Kadang;Rendah;Jomblo;Risiko Stres
Laki-laki;24;Teknik Informatika;7;7;03.05;2;Jarang;Rendah;Jomblo;Risiko Stres
Perempuan;24;Psikologi;2;9;0,134722222;3;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;23;Sistem Informasi;7;8;02.35;4;Jarang;Tinggi;Dalam hubungan;Risiko Stres
Laki-laki;24;Kedokteran;4;7;02.02;2;Kadang;Rendah;Dalam hubungan;Sehat
Perempuan;25;Sistem Informasi;1;4;0,128472222;1;Kadang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;21;Teknik Informatika;4;5;02.27;2;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;21;Teknik Informatika;4;3;02.31;0;Sering;Rendah;Dalam hubungan;Risiko Stres
Perempuan;22;Hukum;3;9;03.37;0;Jarang;Rendah;Jomblo;Sehat
Perempuan;23;Psikologi;5;4;02.04;5;Jarang;Rendah;Jomblo;Risiko Stres
Laki-laki;20;Teknik Informatika;2;7;02.24;4;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;18;Desain Komunikasi Visual;1;7;0,172916667;3;Sering;Rendah;Dalam hubungan;Sehat
Perempuan;24;Sistem Informasi;6;3;0,172916667;1;Jarang;Rendah;Jomblo;Risiko Stres
Perempuan;22;Sistem Informasi;5;7;0,129166667;4;Sering;Tinggi;Jomblo;Sehat
Perempuan;18;Ekonomi;5;8;02.18;1;Kadang;Tinggi;Jomblo;Sehat
Laki-laki;25;Teknik Informatika;1;7;03.41;0;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;21;Kedokteran;5;6;0,133333333;3;Kadang;Tinggi;Jomblo;Sehat
Laki-laki;22;Hukum;3;5;02.09;3;Jarang;Tinggi;Jomblo;Risiko Stres
Perempuan;25;Psikologi;5;7;02.32;0;Kadang;Rendah;Dalam hubungan;Sehat
Perempuan;22;Kedokteran;3;6;02.27;2;Sering;Sedang;Dalam hubungan;Sehat
Perempuan;19;Hukum;2;4;03.18;3;Sering;Rendah;Dalam hubungan;Risiko Stres
Perempuan;25;Sistem Informasi;2;7;03.08;2;Sering;Sedang;Jomblo;Sehat
Perempuan;21;Kedokteran;4;8;03.59;1;Jarang;Rendah;Dalam hubungan;Sehat
Perempuan;21;Hukum;3;4;03.09;3;Sering;Tinggi;Jomblo;Sehat
Perempuan;23;Sistem Informasi;6;9;0,141666667;5;Sering;Tinggi;Jomblo;Sehat
Laki-laki;22;Sistem Informasi;2;7;03.24;0;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;24;Sistem Informasi;5;3;0,145138889;2;Kadang;Rendah;Jomblo;Sehat
Perempuan;21;Sistem Informasi;1;6;02.49;5;Sering;Rendah;Dalam hubungan;Risiko Stres
Perempuan;22;Desain Komunikasi Visual;1;6;03.36;1;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;23;Sistem Informasi;7;3;0,177083333;1;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;24;Ekonomi;3;5;0,135416667;3;Kadang;Sedang;Dalam hubungan;Sehat
Laki-laki;25;Kedokteran;6;9;0,172222222;3;Kadang;Tinggi;Jomblo;Sehat
Perempuan;23;Hukum;4;8;0,143055556;5;Jarang;Sedang;Dalam hubungan;Sehat
Perempuan;19;Ekonomi;5;6;02.08;4;Jarang;Sedang;Jomblo;Sehat
Laki-laki;24;Desain Komunikasi Visual;3;4;02.06;4;Kadang;Sedang;Jomblo;Risiko Stres
Laki-laki;22;Ekonomi;7;8;03.39;3;Kadang;Sedang;Dalam hubungan;Sehat
Laki-laki;21;Teknik Informatika;1;6;0,168055556;4;Jarang;Tinggi;Jomblo;Sehat
Laki-laki;21;Teknik Informatika;3;9;03.33;0;Kadang;Sedang;Dalam hubungan;Sehat
Perempuan;22;Teknik Informatika;5;5;02.03;5;Jarang;Tinggi;Dalam hubungan;Risiko Stres
Laki-laki;22;Psikologi;6;9;02.21;0;Jarang;Sedang;Dalam hubungan;Risiko Stres
Laki-laki;22;Teknik Informatika;6;4;03.15;4;Sering;Tinggi;Jomblo;Risiko Stres
Perempuan;20;Hukum;2;9;02.08;3;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;24;Ekonomi;5;8;0,143055556;0;Jarang;Tinggi;Dalam hubungan;Sehat
Laki-laki;21;Hukum;7;4;0,190277778;1;Jarang;Rendah;Jomblo;Risiko Stres
Laki-laki;24;Kedokteran;2;3;03.45;3;Kadang;Sedang;Dalam hubungan;Sehat
Perempuan;23;Teknik Informatika;2;7;0,140277778;5;Jarang;Sedang;Dalam hubungan;Sehat
Laki-laki;21;Desain Komunikasi Visual;2;3;02.04;2;Jarang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;20;Psikologi;3;8;02.07;2;Sering;Rendah;Dalam hubungan;Sehat
Perempuan;22;Kedokteran;7;7;03.37;3;Jarang;Sedang;Dalam hubungan;Risiko Stres
Laki-laki;19;Desain Komunikasi Visual;1;3;0,172222222;4;Kadang;Tinggi;Dalam hubungan;Sehat
Laki-laki;22;Psikologi;6;7;03.42;0;Jarang;Sedang;Jomblo;Sehat
Laki-laki;25;Kedokteran;3;6;0,139583333;0;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;22;Ekonomi;1;9;02.06;3;Sering;Rendah;Dalam hubungan;Risiko Stres
Perempuan;20;Hukum;6;4;0,189583333;1;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;24;Sistem Informasi;7;7;0,192361111;5;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;21;Hukum;7;6;03.01;4;Jarang;Rendah;Jomblo;Risiko Stres
Laki-laki;22;Teknik Informatika;5;9;02.14;1;Kadang;Rendah;Dalam hubungan;Sehat
Perempuan;21;Desain Komunikasi Visual;6;9;03.08;3;Kadang;Sedang;Jomblo;Sehat
Laki-laki;18;Sistem Informasi;6;5;0,179166667;3;Kadang;Sedang;Dalam hubungan;Risiko Stres
Laki-laki;23;Psikologi;7;3;03.36;1;Jarang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;24;Ekonomi;6;5;03.44;2;Jarang;Tinggi;Jomblo;Risiko Stres
Perempuan;21;Ekonomi;4;8;02.17;3;Jarang;Tinggi;Jomblo;Risiko Stres
Laki-laki;19;Psikologi;5;6;02.21;5;Kadang;Tinggi;Dalam hubungan;Sehat
Laki-laki;23;Teknik Informatika;3;5;02.25;4;Jarang;Sedang;Dalam hubungan;Risiko Stres
Laki-laki;25;Psikologi;3;5;0,18125;1;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;25;Kedokteran;1;9;03.05;2;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;19;Desain Komunikasi Visual;3;6;03.58;1;Sering;Rendah;Dalam hubungan;Sehat
Perempuan;22;Desain Komunikasi Visual;2;9;02.23;2;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;23;Teknik Informatika;6;4;0,184722222;2;Sering;Rendah;Jomblo;Risiko Stres
Laki-laki;21;Sistem Informasi;3;7;0,169444444;5;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;23;Psikologi;1;8;02.45;4;Sering;Sedang;Dalam hubungan;Sehat
Perempuan;22;Teknik Informatika;1;8;0,177083333;3;Jarang;Sedang;Dalam hubungan;Sehat
Laki-laki;20;Desain Komunikasi Visual;2;3;02.53;2;Sering;Tinggi;Jomblo;Sehat
Laki-laki;24;Sistem Informasi;1;9;02.41;3;Sering;Sedang;Jomblo;Sehat
Laki-laki;19;Psikologi;7;7;02.53;4;Sering;Sedang;Jomblo;Risiko Stres
Laki-laki;22;Ekonomi;4;3;0,181944444;3;Jarang;Sedang;Dalam hubungan;Risiko Stres
Laki-laki;20;Psikologi;7;8;0,182638889;5;Kadang;Rendah;Jomblo;Risiko Stres
Perempuan;23;Hukum;6;7;0,129166667;5;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;23;Psikologi;6;5;03.41;0;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;22;Hukum;6;4;03.35;5;Sering;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;21;Sistem Informasi;5;5;0,167361111;2;Kadang;Rendah;Dalam hubungan;Sehat
Perempuan;23;Psikologi;3;4;02.59;4;Sering;Rendah;Dalam hubungan;Risiko Stres
Perempuan;21;Sistem Informasi;4;9;03.02;5;Sering;Rendah;Dalam hubungan;Sehat
Perempuan;21;Sistem Informasi;3;6;03.34;1;Kadang;Sedang;Dalam hubungan;Sehat
Perempuan;24;Desain Komunikasi Visual;4;3;02.05;4;Kadang;Sedang;Jomblo;Risiko Stres
Laki-laki;21;Teknik Informatika;3;3;0,135416667;2;Jarang;Tinggi;Jomblo;Sehat
Perempuan;18;Sistem Informasi;2;6;03.39;4;Kadang;Sedang;Jomblo;Sehat
Laki-laki;24;Sistem Informasi;7;7;02.51;5;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;20;Desain Komunikasi Visual;1;6;0,188888889;1;Jarang;Rendah;Jomblo;Sehat
Perempuan;20;Desain Komunikasi Visual;1;9;02.06;0;Sering;Tinggi;Dalam hubungan;Sehat
Perempuan;23;Psikologi;7;8;0,188888889;2;Sering;Sedang;Jomblo;Sehat
Perempuan;23;Desain Komunikasi Visual;2;6;02.43;2;Sering;Sedang;Jomblo;Sehat
Perempuan;21;Psikologi;4;4;02.01;4;Kadang;Tinggi;Dalam hubungan;Risiko Stres
Perempuan;24;Ekonomi;7;8;02.58;3;Kadang;Rendah;Jomblo;Risiko Stres
Laki-laki;24;Desain Komunikasi Visual;5;6;03.57;3;Jarang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;18;Teknik Informatika;4;3;03.05;1;Jarang;Rendah;Jomblo;Risiko Stres
Perempuan;21;Sistem Informasi;1;5;02.42;0;Jarang;Rendah;Jomblo;Risiko Stres
Perempuan;18;Teknik Informatika;5;4;02.39;0;Kadang;Tinggi;Jomblo;Sehat
Laki-laki;25;Hukum;3;9;03.29;4;Jarang;Sedang;Dalam hubungan;Sehat
Perempuan;21;Desain Komunikasi Visual;5;4;0,147222222;4;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;19;Sistem Informasi;4;7;03.58;3;Kadang;Sedang;Jomblo;Sehat
Perempuan;19;Teknik Informatika;2;5;02.05;5;Sering;Sedang;Jomblo;Risiko Stres
Perempuan;22;Desain Komunikasi Visual;3;4;03.22;0;Kadang;Rendah;Dalam hubungan;Sehat
Laki-laki;21;Desain Komunikasi Visual;4;6;03.46;5;Jarang;Rendah;Jomblo;Risiko Stres
Perempuan;24;Ekonomi;3;4;0,19375;0;Sering;Rendah;Jomblo;Sehat
Laki-laki;23;Ekonomi;5;4;03.36;5;Kadang;Sedang;Dalam hubungan;Sehat
Laki-laki;20;Sistem Informasi;1;4;02.46;5;Sering;Tinggi;Jomblo;Risiko Stres
Laki-laki;22;Hukum;4;7;02.22;0;Sering;Rendah;Jomblo;Sehat
Perempuan;23;Ekonomi;2;4;03.28;1;Jarang;Sedang;Dalam hubungan;Sehat
Perempuan;19;Ekonomi;7;4;03.05;1;Kadang;Sedang;Dalam hubungan;Sehat
Perempuan;21;Hukum;5;7;03.08;4;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;22;Teknik Informatika;4;8;03.45;5;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;21;Ekonomi;2;5;03.02;5;Kadang;Rendah;Jomblo;Risiko Stres
Laki-laki;19;Psikologi;4;9;0,139583333;5;Kadang;Rendah;Dalam hubungan;Sehat
Perempuan;22;Kedokteran;5;8;0,139583333;5;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;19;Kedokteran;4;3;02.45;5;Sering;Rendah;Jomblo;Risiko Stres
Laki-laki;18;Ekonomi;3;7;02.03;3;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;19;Teknik Informatika;5;7;03.15;2;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;24;Desain Komunikasi Visual;4;4;02.42;5;Kadang;Sedang;Jomblo;Risiko Stres
Laki-laki;24;Teknik Informatika;7;4;02.42;3;Sering;Sedang;Dalam hubungan;Risiko Stres
Laki-laki;21;Sistem Informasi;1;9;02.25;1;Kadang;Sedang;Dalam hubungan;Sehat
Laki-laki;20;Psikologi;4;3;02.38;5;Jarang;Sedang;Jomblo;Risiko Stres
Laki-laki;19;Teknik Informatika;3;4;02.06;1;Kadang;Sedang;Dalam hubungan;Sehat
Laki-laki;23;Hukum;2;6;03.35;4;Kadang;Rendah;Dalam hubungan;Sehat
Laki-laki;24;Psikologi;7;4;02.08;2;Sering;Tinggi;Jomblo;Sehat
Perempuan;25;Kedokteran;2;4;03.12;0;Kadang;Sedang;Jomblo;Sehat
Perempuan;20;Psikologi;7;6;03.27;2;Jarang;Tinggi;Dalam hubungan;Sehat
Laki-laki;18;Hukum;2;3;0,190277778;5;Jarang;Sedang;Dalam hubungan;Risiko Stres
Perempuan;22;Ekonomi;1;6;02.14;5;Jarang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;22;Hukum;3;7;0,141666667;2;Jarang;Sedang;Jomblo;Sehat
Laki-laki;24;Hukum;5;6;02.49;2;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;20;Ekonomi;2;5;0,149305556;4;Kadang;Tinggi;Dalam hubungan;Sehat
Laki-laki;24;Ekonomi;7;7;0,183333333;1;Sering;Tinggi;Jomblo;Sehat
Perempuan;22;Ekonomi;3;4;03.45;0;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;25;Ekonomi;4;9;03.32;2;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;19;Ekonomi;1;7;0,144444444;0;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;20;Hukum;3;3;03.34;2;Kadang;Tinggi;Jomblo;Sehat
Perempuan;21;Sistem Informasi;3;3;02.06;1;Jarang;Rendah;Jomblo;Risiko Stres
Laki-laki;19;Sistem Informasi;5;6;03.17;0;Jarang;Rendah;Dalam hubungan;Sehat
Laki-laki;19;Teknik Informatika;3;7;03.11;3;Kadang;Rendah;Dalam hubungan;Sehat
Perempuan;19;Sistem Informasi;5;4;0,13125;1;Kadang;Tinggi;Jomblo;Sehat
Perempuan;21;Kedokteran;1;3;02.04;0;Jarang;Tinggi;Dalam hubungan;Risiko Stres
Perempuan;25;Sistem Informasi;1;8;0,168055556;2;Sering;Rendah;Jomblo;Sehat
Perempuan;18;Hukum;4;4;02.11;2;Jarang;Tinggi;Jomblo;Risiko Stres
Perempuan;25;Ekonomi;5;8;02.14;1;Kadang;Tinggi;Jomblo;Sehat
Perempuan;25;Ekonomi;5;5;0,144444444;1;Sering;Sedang;Jomblo;Sehat
Laki-laki;25;Desain Komunikasi Visual;2;8;02.51;2;Jarang;Rendah;Jomblo;Risiko Stres
Perempuan;23;Desain Komunikasi Visual;2;3;03.49;0;Kadang;Rendah;Dalam hubungan;Sehat
Laki-laki;24;Desain Komunikasi Visual;4;6;03.27;3;Kadang;Tinggi;Jomblo;Sehat
Laki-laki;22;Hukum;1;5;03.55;4;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;24;Kedokteran;6;7;0,128472222;1;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;20;Sistem Informasi;2;4;03.48;2;Sering;Rendah;Dalam hubungan;Sehat
Perempuan;25;Hukum;3;3;0,175;0;Sering;Rendah;Jomblo;Sehat
Perempuan;18;Teknik Informatika;1;5;0,13125;1;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;20;Ekonomi;6;5;0,130555556;0;Kadang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;24;Desain Komunikasi Visual;3;3;03.08;1;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;22;Psikologi;7;7;02.01;2;Sering;Sedang;Jomblo;Sehat
Perempuan;21;Teknik Informatika;5;7;02.07;0;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;24;Desain Komunikasi Visual;1;6;02.24;2;Kadang;Sedang;Jomblo;Sehat
Laki-laki;19;Kedokteran;7;9;02.06;0;Jarang;Tinggi;Jomblo;Risiko Stres
Laki-laki;24;Teknik Informatika;4;8;02.23;1;Jarang;Sedang;Dalam hubungan;Sehat
Laki-laki;19;Hukum;5;7;0,143055556;4;Kadang;Sedang;Dalam hubungan;Sehat
Perempuan;21;Sistem Informasi;5;6;03.37;4;Sering;Rendah;Jomblo;Sehat
Perempuan;24;Ekonomi;3;8;02.58;3;Sering;Tinggi;Jomblo;Sehat
Perempuan;18;Kedokteran;7;5;03.07;3;Kadang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;18;Kedokteran;5;3;0,144444444;5;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;20;Psikologi;2;7;0,190277778;2;Kadang;Tinggi;Dalam hubungan;Sehat
Laki-laki;21;Teknik Informatika;1;6;0,188194444;0;Kadang;Rendah;Dalam hubungan;Sehat
Perempuan;25;Psikologi;2;5;03.55;3;Kadang;Rendah;Dalam hubungan;Risiko Stres
Perempuan;18;Sistem Informasi;3;7;0,184722222;1;Sering;Rendah;Jomblo;Sehat
Perempuan;24;Desain Komunikasi Visual;6;4;03.41;4;Sering;Tinggi;Jomblo;Risiko Stres
Perempuan;21;Sistem Informasi;3;9;0,179861111;0;Sering;Rendah;Jomblo;Sehat
Perempuan;22;Desain Komunikasi Visual;1;5;02.47;5;Jarang;Rendah;Jomblo;Risiko Stres
Perempuan;19;Psikologi;5;7;0,13125;4;Kadang;Rendah;Jomblo;Risiko Stres
Perempuan;24;Ekonomi;7;5;03.51;0;Kadang;Tinggi;Dalam hubungan;Sehat
Perempuan;19;Sistem Informasi;7;3;0,142361111;3;Jarang;Sedang;Jomblo;Risiko Stres
Perempuan;19;Psikologi;4;3;0,171527778;3;Sering;Sedang;Dalam hubungan;Sehat
Laki-laki;25;Teknik Informatika;3;9;0,177777778;2;Kadang;Sedang;Jomblo;Sehat
Perempuan;21;Psikologi;1;3;02.06;5;Jarang;Sedang;Jomblo;Risiko Stres
Laki-laki;21;Psikologi;4;8;0,170138889;0;Sering;Rendah;Dalam hubungan;Sehat
Laki-laki;20;Hukum;5;4;02.31;5;Sering;Tinggi;Jomblo;Risiko Stres
Perempuan;19;Sistem Informasi;6;3;0,129861111;1;Kadang;Rendah;Jomblo;Risiko Stres
Perempuan;20;Ekonomi;3;4;03.04;5;Sering;Tinggi;Jomblo;Sehat
Laki-laki;25;Ekonomi;6;3;02.45;3;Jarang;Rendah;Jomblo;Risiko Stres
Laki-laki;19;Hukum;1;8;03.16;2;Sering;Sedang;Dalam hubungan;Sehat
Perempuan;20;Desain Komunikasi Visual;6;5;03.16;3;Kadang;Sedang;Jomblo;Risiko Stres
Laki-laki;20;Kedokteran;6;7;02.41;4;Jarang;Tinggi;Jomblo;Risiko Stres
Perempuan;22;Desain Komunikasi Visual;1;7;03.59;3;Sering;Rendah;Jomblo;Sehat
Perempuan;20;Ekonomi;1;3;03.26;0;Sering;Sedang;Jomblo;Sehat
Perempuan;21;Psikologi;3;7;0,127777778;2;Sering;Tinggi;Jomblo;Sehat
Laki-laki;20;Hukum;6;3;02.46;0;Jarang;Rendah;Jomblo;Risiko Stres
Laki-laki;19;Teknik Informatika;4;3;0,177777778;1;Sering;Tinggi;Jomblo;Sehat
Perempuan;20;Sistem Informasi;1;9;0,171527778;1;Kadang;Rendah;Jomblo;Sehat
Laki-laki;18;Sistem Informasi;5;6;02.46;3;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;23;Sistem Informasi;6;6;02.07;2;Jarang;Rendah;Dalam hubungan;Risiko Stres
Laki-laki;19;Psikologi;1;9;0,167361111;5;Sering;Tinggi;Dalam hubungan;Sehat
Laki-laki;18;Teknik Informatika;4;6;03.23;2;Jarang;Tinggi;Jomblo;Sehat
Laki-laki;25;Hukum;7;4;02.02;2;Kadang;Rendah;Jomblo;Risiko Stres
Laki-laki;19;Hukum;3;6;03.17;2;Jarang;Sedang;Dalam hubungan;Sehat
